x y U eU B eB V eV R eR I eI J eJ H eH K eK U_B eU_B B_V eB_V V_I eV_I R_I eR_I Q_UB eQ_UB field probability
633.457 1684.921 23.303 0 22.201 0 20.545 0 19.537 0 18.547 0 17.138 0 16.441 0 16.194 0 1.102 0 1.656 0 1.998 0 0.99 0 -0.09032 0 1 0
287.368 490.161 20.377 0 19.6 0 18.257 0 17.414 0 16.563 0 15.381 0 14.843 0 14.625 0 0.777 0 1.343 0 1.694 0 0.851 0 -0.18996 0 1 0.025
2029.285 697.062 20.167 0 19.447 0 18.159 0 17.361 0 16.568 0 15.471 0 14.949 0 14.754 0 0.72 0 1.288 0 1.591 0 0.793 0 -0.20736 0 1 0.01667
107.355 480.09 23.429 0 22.262 0 20.48 0 19.349 0 18.18 0 16.528 0 15.831 0 15.508 0 1.167 0 1.782 0 2.3 0 1.169 0 -0.11604 0 1 0.15
1106.636 1806.861 19.841 0 19.152 0 17.905 0 17.137 0 16.382 0 15.341 0 14.833 0 14.652 0 0.689 0 1.247 0 1.523 0 0.755 0 -0.20884 0 1 0.025
1770.423 1927.951 22.277 0 21.096 0 19.324 0 18.218 0 17.092 0 15.496 0 14.794 0 14.491 0 1.181 0 1.772 0 2.232 0 1.126 0 -0.09484 0 1 0.04167
1413.698 61.987 23.574 0 22.369 0 20.572 0 19.463 0 18.355 0 16.78 0 16.051 0 15.761 0 1.205 0 1.797 0 2.217 0 1.108 0 -0.08884 0 1 0.45
1104.629 830.594 23.712 0 22.186 0 20.501 0 19.432 0 18.474 0 17.112 0 16.273 0 16.064 0 1.526 0 1.685 0 2.027 0 0.958 0 0.3128 0 1 0
1257.466 577.281 22.146 0 20.946 0 19.179 0 18.078 0 16.961 0 15.378 0 14.691 0 14.388 0 1.2 0 1.767 0 2.218 0 1.117 0 -0.07224 0 1 0.04167
664.373 1340.834 19.315 0 18.785 0 17.746 0 17.062 0 16.341 0 15.347 0 14.91 0 14.726 0 0.53 0 1.039 0 1.405 0 0.721 0 -0.21808 0 1 0
1586.154 2025.825 21.425 0 20.744 0 19.362 0 18.489 0 17.606 0 16.36 0 15.702 0 15.487 0 0.681 0 1.382 0 1.756 0 0.883 0 -0.31404 0 1 0
1955.505 1160.894 22.798 0 21.694 0 20.188 0 19.25 0 18.377 0 17.113 0 16.343 0 16.142 0 1.104 0 1.506 0 1.811 0 0.873 0 0.01968 0 1 0
753.616 809.356 20.719 0 20.085 0 18.796 0 17.956 0 17.082 0 15.865 0 15.291 0 15.071 0 0.634 0 1.289 0 1.714 0 0.874 0 -0.29408 0 1 0.05
873.553 292.369 21.846 0 21.156 0 19.779 0 18.919 0 18.052 0 16.838 0 16.216 0 16.008 0 0.69 0 1.377 0 1.727 0 0.867 0 -0.30144 0 1 0.10833
1842.847 1185.278 17.299 0 16.809 0 15.824 0 15.179 0 14.509 0 13.589 0 13.168 0 13.002 0 0.49 0 0.985 0 1.315 0 0.67 0 -0.2192 0 1 0
1186.624 1293.484 19.732 0 19.134 0 17.897 0 17.139 0 16.392 0 15.351 0 14.776 0 14.608 0 0.598 0 1.237 0 1.505 0 0.747 0 -0.29264 0 1 0.05833
979.848 1802.562 21.267 0 20.632 0 19.337 0 18.497 0 17.628 0 16.424 0 15.864 0 15.647 0 0.635 0 1.295 0 1.709 0 0.869 0 -0.2974 0 1 0.00833
333.275 326.325 23.116 0 22.027 0 20.332 0 19.222 0 18.042 0 16.371 0 15.682 0 15.353 0 1.089 0 1.695 0 2.29 0 1.18 0 -0.1314 0 1 0.00833
1749.796 1194.249 21.274 0 20.51 0 19.108 0 18.196 0 17.241 0 15.909 0 15.319 0 15.07 0 0.764 0 1.402 0 1.867 0 0.955 0 -0.24544 0 1 0.025
470.609 1534.242 22.155 0 19.79 0 17.152 0 15.58 0 14.012 0 11.682 0 10.458 0 10.042 0 2.365 0 2.638 0 3.14 0 1.568 0 0.46564 0 1 0.00833
1668.412 760.215 23.473 0 22.459 0 20.828 0 19.763 0 18.633 0 17.038 0 16.379 0 16.066 0 1.014 0 1.631 0 2.195 0 1.13 0 -0.16032 0 1 0.01667
401.148 899.189 22.536 0 21.511 0 19.881 0 18.817 0 17.688 0 16.094 0 15.437 0 15.124 0 1.025 0 1.63 0 2.193 0 1.129 0 -0.1486 0 1 0.05
1281.472 786.169 19.821 0 19.192 0 17.994 0 17.272 0 16.583 0 15.616 0 15.051 0 14.903 0 0.629 0 1.198 0 1.411 0 0.689 0 -0.23356 0 1 0.01667
1378.358 1782.262 23.852 0 22.5 0 20.854 0 19.806 0 18.857 0 17.484 0 16.637 0 16.419 0 1.352 0 1.646 0 1.997 0 0.949 0 0.16688 0 1 0
301.821 1863.575 18.792 0 18.296 0 17.262 0 16.59 0 15.898 0 14.949 0 14.51 0 14.34 0 0.496 0 1.034 0 1.364 0 0.692 0 -0.24848 0 1 0.00833
1567.262 1794.234 22.715 0 21.809 0 20.229 0 19.237 0 18.235 0 16.809 0 16.09 0 15.836 0 0.906 0 1.58 0 1.994 0 1.002 0 -0.2316 0 1 0
1579.512 935.434 21.716 0 20.811 0 19.329 0 18.363 0 17.345 0 15.912 0 15.307 0 15.03 0 0.905 0 1.482 0 1.984 0 1.018 0 -0.16204 0 1 0.08333
1331.845 1996.176 22.072 0 20.772 0 19.232 0 18.175 0 17.127 0 15.927 0 15.259 0 15.034 0 1.3 0 1.54 0 2.105 0 1.048 0 0.1912 0 1 0
829.129 811.365 23.605 0 22.366 0 20.742 0 19.733 0 18.791 0 17.423 0 16.624 0 16.403 0 1.239 0 1.624 0 1.951 0 0.942 0 0.06972 0 1 0.075
718.579 1468.388 21.66 0 20.958 0 19.58 0 18.707 0 17.817 0 16.577 0 15.979 0 15.759 0 0.702 0 1.378 0 1.763 0 0.89 0 -0.29016 0 1 0.01667
137.223 962.577 22.856 0 22.02 0 20.489 0 19.515 0 18.51 0 17.101 0 16.448 0 16.191 0 0.836 0 1.531 0 1.979 0 1.005 0 -0.26632 0 1 0.00833
322.056 103.615 17.981 0 17.396 0 16.288 0 15.624 0 15.01 0 14.146 0 13.595 0 13.473 0 0.585 0 1.108 0 1.278 0 0.614 0 -0.21276 0 1 0.05
1078.319 778.423 19.313 0 18.839 0 17.744 0 17.045 0 16.337 0 15.369 0 14.889 0 14.724 0 0.474 0 1.095 0 1.407 0 0.708 0 -0.3144 0 1 0
141.612 1022.364 21.666 0 20.945 0 19.566 0 18.68 0 17.765 0 16.491 0 15.907 0 15.674 0 0.721 0 1.379 0 1.801 0 0.915 0 -0.27188 0 1 0.03333
1975.891 1929.734 21.76 0 20.851 0 19.36 0 18.389 0 17.368 0 15.931 0 15.323 0 15.046 0 0.909 0 1.491 0 1.992 0 1.021 0 -0.16452 0 1 0.09167
456.273 94.789 23.675 0 22.454 0 20.564 0 19.343 0 18.053 0 16.221 0 15.447 0 15.089 0 1.221 0 1.89 0 2.511 0 1.29 0 -0.1398 0 1 0
1034.502 1277.956 22.825 0 21.526 0 19.977 0 18.942 0 18 0 16.773 0 15.998 0 15.799 0 1.299 0 1.549 0 1.977 0 0.942 0 0.18372 0 1 0.03333
1979.685 200.259 15.472 0 14.383 0 12.926 0 12.102 0 11.331 0 10.205 0 9.507 0 9.342 0 1.089 0 1.457 0 1.595 0 0.771 0 0.03996 0 1 0
47.347 1088.523 21.505 0 20.803 0 19.439 0 18.571 0 17.683 0 16.446 0 15.861 0 15.639 0 0.702 0 1.364 0 1.756 0 0.888 0 -0.28008 0 1 0.00833
336.236 965.753 21.055 0 20.281 0 18.902 0 18.009 0 17.081 0 15.778 0 15.19 0 14.946 0 0.774 0 1.379 0 1.821 0 0.928 0 -0.21888 0 1 0.025
48.939 1238.649 23.444 0 22.502 0 20.879 0 19.833 0 18.739 0 17.201 0 16.531 0 16.238 0 0.942 0 1.623 0 2.14 0 1.094 0 -0.22656 0 1 0
1595.439 461.192 25.002 0 22.85 0 20.166 0 18.537 0 16.874 0 14.432 0 13.281 0 12.825 0 2.152 0 2.684 0 3.292 0 1.663 0 0.21952 0 1 0
690.83 1813.911 23.528 0 22.158 0 20.538 0 19.495 0 18.564 0 17.237 0 16.395 0 16.188 0 1.37 0 1.62 0 1.974 0 0.931 0 0.2036 0 1 0.00833
1250.549 1003.31 20.99 0 20.229 0 18.847 0 17.988 0 17.14 0 15.938 0 15.295 0 15.092 0 0.761 0 1.382 0 1.707 0 0.848 0 -0.23404 0 1 0
189.86 1322.929 17.149 0 16.606 0 15.514 0 14.816 0 14.109 0 13.133 0 12.661 0 12.491 0 0.543 0 1.092 0 1.405 0 0.707 0 -0.24324 0 1 0.05
713.387 187.144 20.387 0 18.732 0 16.698 0 15.499 0 14.327 0 12.6 0 11.671 0 11.377 0 1.655 0 2.034 0 2.371 0 1.172 0 0.19052 0 1 0
703.922 766.354 20.785 0 19.936 0 18.492 0 17.564 0 16.599 0 15.245 0 14.646 0 14.391 0 0.849 0 1.444 0 1.893 0 0.965 0 -0.19068 0 1 0
2010.843 1877.853 20.884 0 19.987 0 18.475 0 17.509 0 16.508 0 15.1 0 14.468 0 14.204 0 0.897 0 1.512 0 1.967 0 1.001 0 -0.19164 0 1 0.06667
2044.679 1507.571 23.494 0 22.533 0 20.89 0 19.835 0 18.735 0 17.187 0 16.51 0 16.216 0 0.961 0 1.643 0 2.155 0 1.1 0 -0.22196 0 1 0
1309.434 1976.936 22.182 0 21.263 0 19.788 0 18.893 0 18.022 0 16.782 0 16.116 0 15.911 0 0.919 0 1.475 0 1.766 0 0.871 0 -0.143 0 1 0.00833
1597.251 209.804 23.512 0 22.544 0 20.894 0 19.835 0 18.734 0 17.183 0 16.503 0 16.208 0 0.968 0 1.65 0 2.16 0 1.101 0 -0.22 0 1 0
37.16 1836.094 18.33 0 16.916 0 15.135 0 14.106 0 13.118 0 11.664 0 10.85 0 10.614 0 1.414 0 1.781 0 2.017 0 0.988 0 0.13168 0 1 0
1277.192 501.322 23.906 0 22.383 0 20.705 0 19.55 0 18.229 0 16.894 0 16.258 0 15.977 0 1.523 0 1.678 0 2.476 0 1.321 0 0.31484 0 1 0
1646.762 1252.351 22.066 0 21.258 0 19.794 0 18.869 0 17.921 0 16.594 0 15.979 0 15.737 0 0.808 0 1.464 0 1.873 0 0.948 0 -0.24608 0 1 0.06667
583.434 216.735 22.255 0 21.3 0 19.737 0 18.729 0 17.675 0 16.191 0 15.557 0 15.271 0 0.955 0 1.563 0 2.062 0 1.054 0 -0.17036 0 1 0
37.985 1364.061 25.218 0 22.881 0 20.127 0 18.461 0 16.781 0 14.299 0 13.097 0 12.637 0 2.337 0 2.754 0 3.346 0 1.68 0 0.35412 0 1 0
1030.976 1370.089 27.703 0 24.083 0 20.347 0 17.962 0 15.47 0 11.936 0 10.251 0 9.592 0 3.62 0 3.736 0 4.877 0 2.492 0 0.93008 0 1 0.01667
145.927 1902.584 22.294 0 21.242 0 19.557 0 18.48 0 17.358 0 15.772 0 15.082 0 14.778 0 1.052 0 1.685 0 2.199 0 1.122 0 -0.1612 0 1 0.01667
119.416 529.583 23.281 0 22.101 0 20.266 0 19.093 0 17.865 0 16.122 0 15.376 0 15.038 0 1.18 0 1.835 0 2.401 0 1.228 0 -0.1412 0 1 0
705.552 1564.961 22.948 0 21.625 0 20.071 0 19.01 0 17.998 0 16.743 0 15.972 0 15.771 0 1.323 0 1.554 0 2.073 0 1.012 0 0.20412 0 1 0.10833
1809.606 1343.691 22.028 0 21.13 0 19.618 0 18.647 0 17.639 0 16.224 0 15.608 0 15.339 0 0.898 0 1.512 0 1.979 0 1.008 0 -0.19064 0 1 0.18333
478.987 1101.515 22.93 0 21.905 0 20.21 0 19.129 0 18.005 0 16.419 0 15.725 0 15.423 0 1.025 0 1.695 0 2.205 0 1.124 0 -0.1954 0 1 0.05
229.048 827.744 25.625 0 22.47 0 19.044 0 16.765 0 14.362 0 11.02 0 9.427 0 8.833 0 3.155 0 3.426 0 4.682 0 2.403 0 0.68828 0 1 0.01667
48.831 1472.76 20.977 0 20.101 0 18.683 0 17.817 0 16.986 0 15.799 0 15.141 0 14.947 0 0.876 0 1.418 0 1.697 0 0.831 0 -0.14496 0 1 0.025
1185.456 72.596 18.861 0 19.155 0 18.523 0 18.071 0 17.596 0 17.022 0 16.817 0 16.709 0 -0.294 0 0.632 0 0.927 0 0.475 0 -0.74904 0 1 0
1829.548 789.16 19.492 0 18.831 0 17.581 0 16.792 0 15.994 0 14.885 0 14.354 0 14.157 0 0.661 0 1.25 0 1.587 0 0.798 0 -0.239 0 1 0
1859.94 1892.641 21.535 0 20.655 0 19.134 0 18.168 0 17.173 0 15.777 0 15.153 0 14.893 0 0.88 0 1.521 0 1.961 0 0.995 0 -0.21512 0 1 0.1
527.343 1153.695 20.788 0 19.551 0 18.137 0 17.199 0 16.361 0 15.261 0 14.5 0 14.345 0 1.237 0 1.414 0 1.776 0 0.838 0 0.21892 0 1 0.08333
531.843 1047.955 16.453 0 16.127 0 15.245 0 14.709 0 14.201 0 13.522 0 13.126 0 13.029 0 0.326 0 0.882 0 1.044 0 0.508 0 -0.30904 0 1 0.00833
160.493 1079.315 15.994 0 15.691 0 14.861 0 14.344 0 13.844 0 13.18 0 12.817 0 12.715 0 0.303 0 0.83 0 1.017 0 0.5 0 -0.2946 0 1 0
1149.934 786.99 22.599 0 21.335 0 19.788 0 18.829 0 17.967 0 16.715 0 15.946 0 15.755 0 1.264 0 1.547 0 1.821 0 0.862 0 0.15016 0 1 0.01667
845.687 710.148 18.973 0 18.269 0 16.99 0 16.185 0 15.371 0 14.238 0 13.702 0 13.499 0 0.704 0 1.279 0 1.619 0 0.814 0 -0.21688 0 1 0.025
405.531 872.625 22.424 0 21.543 0 20.017 0 19.064 0 18.097 0 16.741 0 16.104 0 15.859 0 0.881 0 1.526 0 1.92 0 0.967 0 -0.21772 0 1 0.00833
1077.863 1314.274 21.934 0 21.02 0 19.457 0 18.475 0 17.472 0 16.064 0 15.416 0 15.157 0 0.914 0 1.563 0 1.985 0 1.003 0 -0.21136 0 1 0.54167
1785.677 371.66 20.905 0 20.093 0 18.743 0 17.931 0 17.152 0 16.053 0 15.456 0 15.278 0 0.812 0 1.35 0 1.591 0 0.779 0 -0.16 0 1 0
651.498 1945.208 23.824 0 22.513 0 20.821 0 19.783 0 18.809 0 17.395 0 16.608 0 16.375 0 1.311 0 1.692 0 2.012 0 0.974 0 0.09276 0 1 0.00833
1238.811 231.762 22.6 0 21.51 0 19.789 0 18.692 0 17.553 0 15.941 0 15.244 0 14.934 0 1.09 0 1.721 0 2.236 0 1.139 0 -0.14912 0 1 0.025
1808.388 1340.898 24.19 0 22.656 0 20.956 0 19.777 0 18.417 0 17.038 0 16.39 0 16.102 0 1.534 0 1.7 0 2.539 0 1.36 0 0.31 0 1 0
624.949 1971.767 19.733 0 19.05 0 17.825 0 17.092 0 16.396 0 15.423 0 14.881 0 14.728 0 0.683 0 1.225 0 1.429 0 0.696 0 -0.199 0 1 0
172.703 1584.238 19.964 0 19.277 0 18.013 0 17.213 0 16.403 0 15.28 0 14.759 0 14.556 0 0.687 0 1.264 0 1.61 0 0.81 0 -0.22308 0 1 0.00833
521.614 1076.667 18.816 0 17.221 0 15.348 0 14.269 0 13.247 0 11.736 0 10.896 0 10.648 0 1.595 0 1.873 0 2.101 0 1.022 0 0.24644 0 1 0
1615.212 1173.814 23.358 0 21.92 0 20.295 0 19.24 0 18.286 0 16.965 0 16.12 0 15.92 0 1.438 0 1.625 0 2.009 0 0.954 0 0.268 0 1 0
916.595 1114.087 16.133 0 15.642 0 14.627 0 13.999 0 13.386 0 12.549 0 12.119 0 11.98 0 0.491 0 1.015 0 1.241 0 0.613 0 -0.2398 0 1 0
123.203 729.9 22.526 0 21.246 0 19.695 0 18.738 0 17.881 0 16.635 0 15.877 0 15.686 0 1.28 0 1.551 0 1.814 0 0.857 0 0.16328 0 1 0.025
1380.68 1920.212 18.259 0 17.608 0 16.399 0 15.644 0 14.891 0 13.848 0 13.347 0 13.164 0 0.651 0 1.209 0 1.508 0 0.753 0 -0.21948 0 1 0.13333
1621.709 1867.81 22.041 0 21.028 0 19.389 0 18.346 0 17.271 0 15.756 0 15.1 0 14.81 0 1.013 0 1.639 0 2.118 0 1.075 0 -0.16708 0 1 0.075
1900.301 637.444 23.009 0 21.801 0 19.951 0 18.78 0 17.567 0 15.847 0 15.107 0 14.775 0 1.208 0 1.85 0 2.384 0 1.213 0 -0.124 0 1 0
1146.717 1985.21 22.513 0 22.19 0 20.916 0 20.047 0 19.109 0 17.842 0 17.398 0 17.133 0 0.323 0 1.274 0 1.807 0 0.938 0 -0.59428 0 1 0
471.466 1613.044 21.419 0 20.577 0 19.159 0 18.294 0 17.448 0 16.259 0 15.658 0 15.455 0 0.842 0 1.418 0 1.711 0 0.846 0 -0.17896 0 1 0
1577.501 1928.003 22.712 0 21.707 0 20.075 0 19.051 0 18.019 0 16.552 0 15.849 0 15.58 0 1.005 0 1.632 0 2.056 0 1.032 0 -0.17004 0 1 0.05
1558.495 1823.362 22.494 0 21.495 0 19.879 0 18.854 0 17.797 0 16.31 0 15.664 0 15.38 0 0.999 0 1.616 0 2.082 0 1.057 0 -0.16452 0 1 0.00833
1226.259 108.746 22.705 0 21.64 0 19.936 0 18.858 0 17.749 0 16.183 0 15.497 0 15.199 0 1.065 0 1.704 0 2.187 0 1.109 0 -0.16188 0 1 0.05
1331.084 1481.019 20.34 0 19.63 0 18.333 0 17.531 0 16.736 0 15.633 0 15.096 0 14.903 0 0.71 0 1.297 0 1.597 0 0.795 0 -0.22384 0 1 0.025
1358.256 1686.457 22.368 0 21.1 0 19.625 0 18.561 0 17.43 0 16.167 0 15.445 0 15.244 0 1.268 0 1.475 0 2.195 0 1.131 0 0.206 0 1 0.04167
307.283 1542.801 23.856 0 22.359 0 20.68 0 19.591 0 18.593 0 17.214 0 16.351 0 16.139 0 1.497 0 1.679 0 2.087 0 0.998 0 0.28812 0 1 0
430.106 408.957 18.792 0 18.101 0 16.868 0 16.1 0 15.335 0 14.276 0 13.771 0 13.582 0 0.691 0 1.233 0 1.533 0 0.765 0 -0.19676 0 1 0
1867.299 699.36 23.032 0 21.785 0 20.108 0 19.078 0 18.101 0 16.688 0 15.909 0 15.672 0 1.247 0 1.677 0 2.007 0 0.977 0 0.03956 0 1 0.21667
101.069 1265.335 22.249 0 21.18 0 19.507 0 18.45 0 17.365 0 15.834 0 15.167 0 14.874 0 1.069 0 1.673 0 2.142 0 1.085 0 -0.13556 0 1 0.01667
149.112 161.78 23.248 0 22.118 0 20.357 0 19.246 0 18.108 0 16.494 0 15.782 0 15.475 0 1.13 0 1.761 0 2.249 0 1.138 0 -0.13792 0 1 0.00833
182.485 195.099 22.589 0 21.278 0 19.773 0 18.68 0 17.444 0 16.172 0 15.52 0 15.285 0 1.311 0 1.505 0 2.329 0 1.236 0 0.2274 0 1 0.06667
1850.565 1945.589 22.574 0 21.164 0 19.565 0 18.538 0 17.592 0 16.279 0 15.464 0 15.264 0 1.41 0 1.599 0 1.973 0 0.946 0 0.25872 0 1 0.025
366.966 1596.571 19.368 0 18.369 0 17.06 0 16.27 0 15.577 0 14.58 0 13.932 0 13.79 0 0.999 0 1.309 0 1.483 0 0.693 0 0.05652 0 1 0
1065.72 1920.618 21.118 0 20.064 0 18.592 0 17.703 0 16.881 0 15.698 0 15.025 0 14.836 0 1.054 0 1.472 0 1.711 0 0.822 0 -0.00584 0 1 0
916.027 1794.895 21.051 0 20.022 0 18.614 0 17.778 0 17.018 0 15.929 0 15.303 0 15.135 0 1.029 0 1.408 0 1.596 0 0.76 0 0.01524 0 1 0.1
1779.81 21.644 20.514 0 19.737 0 18.398 0 17.567 0 16.742 0 15.596 0 15.062 0 14.855 0 0.777 0 1.339 0 1.656 0 0.825 0 -0.18708 0 1 0.03333
1958.122 107.722 24.057 0 22.611 0 20.923 0 19.789 0 18.685 0 17.393 0 16.716 0 16.453 0 1.446 0 1.688 0 2.238 0 1.104 0 0.23064 0 1 0
1259.83 1412.078 20.71 0 19.964 0 18.674 0 17.83 0 16.94 0 15.698 0 15.166 0 14.929 0 0.746 0 1.29 0 1.734 0 0.89 0 -0.1828 0 1 0
2.932 1773.46 15.804 0 15.529 0 14.774 0 14.282 0 13.786 0 13.125 0 12.788 0 12.68 0 0.275 0 0.755 0 0.988 0 0.496 0 -0.2686 0 1 0
1795.008 1638.057 18.918 0 18.38 0 17.321 0 16.629 0 15.912 0 14.924 0 14.477 0 14.297 0 0.538 0 1.059 0 1.409 0 0.717 0 -0.22448 0 1 0.025
1039.109 912.953 23.432 0 22.556 0 20.966 0 19.944 0 18.88 0 17.387 0 16.712 0 16.434 0 0.876 0 1.59 0 2.086 0 1.064 0 -0.2688 0 1 0
1085.117 415.437 23.464 0 22.095 0 20.441 0 19.331 0 18.296 0 16.969 0 16.193 0 15.958 0 1.369 0 1.654 0 2.145 0 1.035 0 0.17812 0 1 0
2033.199 974.564 20.144 0 19.549 0 18.301 0 17.511 0 16.719 0 15.609 0 15.026 0 14.837 0 0.595 0 1.248 0 1.582 0 0.792 0 -0.30356 0 1 0
1543.654 83.262 22.885 0 21.969 0 20.424 0 19.416 0 18.353 0 16.86 0 16.227 0 15.939 0 0.916 0 1.545 0 2.071 0 1.063 0 -0.1964 0 1 0.00833
1384.734 457.922 21.662 0 20.838 0 19.433 0 18.517 0 17.554 0 16.205 0 15.63 0 15.371 0 0.824 0 1.405 0 1.879 0 0.963 0 -0.1876 0 1 0.025
1194.758 849.549 23.057 0 22.2 0 20.647 0 19.648 0 18.611 0 17.156 0 16.501 0 16.23 0 0.857 0 1.553 0 2.036 0 1.037 0 -0.26116 0 1 0.05
1996.436 1286.948 23.263 0 21.883 0 20.237 0 19.145 0 18.141 0 16.81 0 15.998 0 15.774 0 1.38 0 1.646 0 2.096 0 1.004 0 0.19488 0 1 0.04167
711.151 1505.352 21.794 0 20.762 0 19.335 0 18.461 0 17.656 0 16.494 0 15.782 0 15.604 0 1.032 0 1.427 0 1.679 0 0.805 0 0.00456 0 1 0
1153.006 1242.243 20.775 0 20.147 0 18.867 0 18.072 0 17.278 0 16.173 0 15.602 0 15.415 0 0.628 0 1.28 0 1.589 0 0.794 0 -0.2936 0 1 0.01667
81.905 562.969 23.464 0 22.273 0 20.611 0 19.576 0 18.581 0 17.146 0 16.336 0 16.093 0 1.191 0 1.662 0 2.03 0 0.995 0 -0.00564 0 1 0.06667
158.409 853.134 18.942 0 18.312 0 17.112 0 16.337 0 15.537 0 14.429 0 13.918 0 13.716 0 0.63 0 1.2 0 1.575 0 0.8 0 -0.234 0 1 0.025
706.017 1181.562 22.999 0 21.618 0 19.984 0 18.906 0 17.926 0 16.607 0 15.782 0 15.567 0 1.381 0 1.634 0 2.058 0 0.98 0 0.20452 0 1 0.21667
1978.409 1275.509 18.487 0 17.998 0 16.909 0 16.211 0 15.502 0 14.532 0 14.058 0 13.89 0 0.489 0 1.089 0 1.407 0 0.709 0 -0.29508 0 1 0
1614.403 1900.43 19.201 0 18.7 0 17.581 0 16.894 0 16.221 0 15.296 0 14.787 0 14.64 0 0.501 0 1.119 0 1.36 0 0.673 0 -0.30468 0 1 0
753.27 1138.555 21.601 0 20.608 0 19.195 0 18.339 0 17.544 0 16.399 0 15.71 0 15.534 0 0.993 0 1.413 0 1.651 0 0.795 0 -0.02436 0 1 0
1728.944 772.44 20.561 0 19.901 0 18.627 0 17.848 0 17.085 0 16.018 0 15.443 0 15.269 0 0.66 0 1.274 0 1.542 0 0.763 0 -0.25728 0 1 0
1949.413 1113.592 22.801 0 21.707 0 19.962 0 18.834 0 17.647 0 15.967 0 15.255 0 14.928 0 1.094 0 1.745 0 2.315 0 1.187 0 -0.1624 0 1 0.01667
2035.833 217.772 22.819 0 21.105 0 18.814 0 17.411 0 15.993 0 13.904 0 12.863 0 12.484 0 1.714 0 2.291 0 2.821 0 1.418 0 0.06448 0 1 0.01667
1644.688 1200.923 20.387 0 19.598 0 18.257 0 17.441 0 16.657 0 15.545 0 14.914 0 14.736 0 0.789 0 1.341 0 1.6 0 0.784 0 -0.17652 0 1 0.125
64.339 93.795 22.851 0 21.723 0 20.173 0 19.225 0 18.334 0 17.045 0 16.302 0 16.095 0 1.128 0 1.55 0 1.839 0 0.891 0 0.012 0 1 0
2006.362 269.324 19.885 0 19.311 0 18.134 0 17.38 0 16.61 0 15.547 0 15.046 0 14.857 0 0.574 0 1.177 0 1.524 0 0.77 0 -0.27344 0 1 0.00833
181.364 1817.93 21.903 0 21.108 0 19.676 0 18.794 0 17.914 0 16.676 0 16.046 0 15.834 0 0.795 0 1.432 0 1.762 0 0.88 0 -0.23604 0 1 0.00833
2045.16 1402.609 21.792 0 21.046 0 19.635 0 18.743 0 17.832 0 16.56 0 15.957 0 15.729 0 0.746 0 1.411 0 1.803 0 0.911 0 -0.26992 0 1 0.04167
2016.378 746.147 23.106 0 22.206 0 20.624 0 19.633 0 18.621 0 17.196 0 16.52 0 16.262 0 0.9 0 1.582 0 2.003 0 1.012 0 -0.23904 0 1 0.05
680.267 315.851 22.52 0 21.412 0 19.897 0 18.971 0 18.106 0 16.858 0 16.126 0 15.928 0 1.108 0 1.515 0 1.791 0 0.865 0 0.0172 0 1 0
214.792 710.645 18.073 0 16.111 0 14.048 0 12.864 0 11.737 0 10.058 0 9.074 0 8.799 0 1.962 0 2.063 0 2.311 0 1.127 0 0.47664 0 1 0.04167
1187.851 1442.368 22.431 0 21.486 0 19.883 0 18.852 0 17.777 0 16.263 0 15.601 0 15.314 0 0.945 0 1.603 0 2.106 0 1.075 0 -0.20916 0 1 0.01667
879.491 1829.061 22.353 0 21.254 0 19.506 0 18.381 0 17.203 0 15.533 0 14.816 0 14.493 0 1.099 0 1.748 0 2.303 0 1.178 0 -0.15956 0 1 0.05
1935.051 1286.485 23.275 0 22.069 0 20.467 0 19.481 0 18.558 0 17.22 0 16.45 0 16.234 0 1.206 0 1.602 0 1.909 0 0.923 0 0.05256 0 1 0
1102.673 705.485 23.348 0 22.327 0 20.615 0 19.53 0 18.412 0 16.829 0 16.107 0 15.812 0 1.021 0 1.712 0 2.203 0 1.118 0 -0.21164 0 1 0.04167
2019.502 26.08 23.492 0 22.406 0 20.688 0 19.576 0 18.404 0 16.748 0 16.055 0 15.731 0 1.086 0 1.718 0 2.284 0 1.172 0 -0.15096 0 1 0.025
1529.269 1915.072 17.12 0 16.723 0 15.799 0 15.209 0 14.619 0 13.819 0 13.418 0 13.284 0 0.397 0 0.924 0 1.18 0 0.59 0 -0.26828 0 1 0
1201.138 1625.109 22.093 0 20.866 0 19.311 0 18.347 0 17.467 0 16.189 0 15.415 0 15.216 0 1.227 0 1.555 0 1.844 0 0.88 0 0.1074 0 1 0
1698.108 403.498 18.39 0 17.888 0 16.837 0 16.165 0 15.483 0 14.549 0 14.102 0 13.938 0 0.502 0 1.051 0 1.354 0 0.682 0 -0.25472 0 1 0
2025.484 272.136 24.061 0 22.613 0 20.942 0 19.776 0 18.504 0 17.127 0 16.437 0 16.166 0 1.448 0 1.671 0 2.438 0 1.272 0 0.24488 0 1 0.05
1771.699 850.825 18.321 0 17.845 0 16.806 0 16.147 0 15.484 0 14.578 0 14.134 0 13.978 0 0.476 0 1.039 0 1.322 0 0.663 0 -0.27208 0 1 0
859.465 974.102 21.258 0 20.441 0 19.023 0 18.113 0 17.171 0 15.853 0 15.27 0 15.023 0 0.817 0 1.418 0 1.852 0 0.942 0 -0.20396 0 1 0.06667
1435.434 1006.816 22.598 0 21.614 0 20.007 0 18.973 0 17.893 0 16.371 0 15.719 0 15.426 0 0.984 0 1.607 0 2.114 0 1.08 0 -0.17304 0 1 0.11667
