x y U eU B eB V eV R eR I eI J eJ H eH K eK U_B eU_B B_V eB_V V_I eV_I R_I eR_I Q_UB eQ_UB field probability
1886.268 194.786 22.33 0 21.227 0 19.751 0 18.837 0 17.997 0 16.781 0 16.034 0 15.845 0 1.103 0 1.476 0 1.754 0 0.84 0 0.04028 0 1 0.00833
1850.791 1656.396 19.647 0 19.172 0 17.744 0 16.76 0 15.696 0 14.244 0 13.732 0 13.423 0 0.475 0 1.428 0 2.048 0 1.064 0 -0.55316 0 1 0.01667
1464.891 723.399 22.927 0 21.63 0 20.073 0 19.046 0 18.129 0 16.897 0 16.107 0 15.907 0 1.297 0 1.557 0 1.944 0 0.917 0 0.17596 0 1 0.03333
476.096 1636.347 23.481 0 22.588 0 20.986 0 19.956 0 18.882 0 17.374 0 16.699 0 16.417 0 0.893 0 1.602 0 2.104 0 1.074 0 -0.26044 0 1 0
212.717 648.676 22.231 0 21.188 0 19.673 0 18.686 0 17.631 0 16.131 0 15.542 0 15.239 0 1.043 0 1.515 0 2.042 0 1.055 0 -0.0478 0 1 0.01667
1586.089 933.975 22.462 0 21.371 0 19.773 0 18.73 0 17.616 0 16.029 0 15.394 0 15.074 0 1.091 0 1.598 0 2.157 0 1.114 0 -0.05956 0 1 0.025
1405.664 130.493 23.593 0 21.719 0 19.277 0 17.793 0 16.279 0 14.067 0 13.013 0 12.605 0 1.874 0 2.442 0 2.998 0 1.514 0 0.11576 0 1 0
432.54 379.2 23.662 0 22.31 0 20.683 0 19.643 0 18.711 0 17.364 0 16.519 0 16.307 0 1.352 0 1.627 0 1.972 0 0.932 0 0.18056 0 1 0
839.214 403.417 23.142 0 22.172 0 20.595 0 19.567 0 18.479 0 16.948 0 16.313 0 16.013 0 0.97 0 1.577 0 2.116 0 1.088 0 -0.16544 0 1 0
130.102 2038.534 22.615 0 21.475 0 19.794 0 18.697 0 17.526 0 15.862 0 15.197 0 14.862 0 1.14 0 1.681 0 2.268 0 1.171 0 -0.07032 0 1 0.01667
472.621 553.784 23.546 0 22.269 0 20.651 0 19.64 0 18.709 0 17.355 0 16.545 0 16.33 0 1.277 0 1.618 0 1.942 0 0.931 0 0.11204 0 1 0.00833
1360.735 354.353 19.184 0 18.487 0 17.31 0 16.545 0 15.741 0 14.621 0 14.149 0 13.933 0 0.697 0 1.177 0 1.569 0 0.804 0 -0.15044 0 1 0.03333
457.803 1231.416 20.661 0 19.912 0 18.596 0 17.742 0 16.849 0 15.599 0 15.044 0 14.808 0 0.749 0 1.316 0 1.747 0 0.893 0 -0.19852 0 1 0.025
1989.499 1388.913 21.879 0 21.123 0 19.718 0 18.814 0 17.877 0 16.57 0 15.98 0 15.739 0 0.756 0 1.405 0 1.841 0 0.937 0 -0.2556 0 1 0
1369.061 1096.226 25.169 0 22.29 0 19.19 0 17.326 0 15.445 0 12.653 0 11.273 0 10.754 0 2.879 0 3.1 0 3.745 0 1.881 0 0.647 0 1 0.00833
1301.815 832.594 19.794 0 19.073 0 17.837 0 17.035 0 16.196 0 15.023 0 14.514 0 14.291 0 0.721 0 1.236 0 1.641 0 0.839 0 -0.16892 0 1 0.05
1732.296 1836.006 22.49 0 21.345 0 19.644 0 18.536 0 17.358 0 15.684 0 15.012 0 14.676 0 1.145 0 1.701 0 2.286 0 1.178 0 -0.07972 0 1 0.00833
989.463 1700.874 23.378 0 22.021 0 20.421 0 19.357 0 18.385 0 17.1 0 16.293 0 16.086 0 1.357 0 1.6 0 2.036 0 0.972 0 0.205 0 1 0.01667
1856.857 1250.46 18.731 0 18.222 0 17.083 0 16.374 0 15.67 0 14.701 0 14.194 0 14.035 0 0.509 0 1.139 0 1.413 0 0.704 0 -0.31108 0 1 0.00833
1542.774 1662.624 18.086 0 17.604 0 16.64 0 16.017 0 15.376 0 14.5 0 14.101 0 13.942 0 0.482 0 0.964 0 1.264 0 0.641 0 -0.21208 0 1 0
1232.555 1528.368 20.938 0 19.987 0 18.514 0 17.556 0 16.544 0 15.115 0 14.53 0 14.248 0 0.951 0 1.473 0 1.97 0 1.012 0 -0.10956 0 1 0.09167
1693.87 814.584 19.667 0 19.125 0 17.958 0 17.236 0 16.522 0 15.537 0 15.017 0 14.856 0 0.542 0 1.167 0 1.436 0 0.714 0 -0.29824 0 1 0
1996.283 763.735 23.862 0 22.6 0 20.933 0 19.904 0 18.933 0 17.525 0 16.729 0 16.498 0 1.262 0 1.667 0 2 0 0.971 0 0.06176 0 1 0.00833
976.387 946.418 21.237 0 20.546 0 19.204 0 18.358 0 17.5 0 16.305 0 15.727 0 15.517 0 0.691 0 1.342 0 1.704 0 0.858 0 -0.27524 0 1 0.01667
881.501 813.935 19.795 0 19.081 0 17.881 0 17.103 0 16.29 0 15.156 0 14.674 0 14.457 0 0.714 0 1.2 0 1.591 0 0.813 0 -0.15 0 1 0.025
1306.416 387.343 23.722 0 22.449 0 20.6 0 19.396 0 18.116 0 16.292 0 15.563 0 15.195 0 1.273 0 1.849 0 2.484 0 1.28 0 -0.05828 0 1 0.075
458.077 1751.439 23.374 0 21.948 0 20.322 0 19.199 0 17.972 0 16.671 0 16.014 0 15.751 0 1.426 0 1.626 0 2.35 0 1.227 0 0.25528 0 1 0.14167
1968.814 1718.436 20.525 0 19.851 0 18.571 0 17.789 0 17.023 0 15.953 0 15.383 0 15.207 0 0.674 0 1.28 0 1.548 0 0.766 0 -0.2476 0 1 0.00833
193.689 174.984 20.736 0 19.87 0 18.466 0 17.557 0 16.603 0 15.262 0 14.696 0 14.436 0 0.866 0 1.404 0 1.863 0 0.954 0 -0.14488 0 1 0.03333
1039.967 1012.117 21.717 0 20.703 0 19.157 0 18.154 0 17.095 0 15.597 0 14.982 0 14.686 0 1.014 0 1.546 0 2.062 0 1.059 0 -0.09912 0 1 0.03333
1701.06 890.154 19.696 0 18.603 0 17.3 0 16.479 0 15.791 0 14.799 0 14.082 0 13.952 0 1.093 0 1.303 0 1.509 0 0.688 0 0.15484 0 1 0.04167
910.524 1413.647 23.207 0 21.884 0 20.326 0 19.235 0 18.107 0 16.836 0 16.14 0 15.913 0 1.323 0 1.558 0 2.219 0 1.128 0 0.20124 0 1 0
1251.181 1388.687 19.536 0 18.958 0 17.785 0 17.071 0 16.377 0 15.414 0 14.888 0 14.734 0 0.578 0 1.173 0 1.408 0 0.694 0 -0.26656 0 1 0
1092.472 1205.602 21.656 0 20.659 0 19.175 0 18.265 0 17.402 0 16.157 0 15.439 0 15.238 0 0.997 0 1.484 0 1.773 0 0.863 0 -0.07148 0 1 0
782.06 1909.628 22.974 0 21.658 0 20.105 0 19.039 0 18.003 0 16.748 0 15.998 0 15.791 0 1.316 0 1.553 0 2.102 0 1.036 0 0.19784 0 1 0
1826.382 813.053 21.113 0 20.268 0 18.904 0 18.085 0 17.303 0 16.193 0 15.569 0 15.393 0 0.845 0 1.364 0 1.601 0 0.782 0 -0.13708 0 1 0.00833
263.943 1856.966 19.257 0 18.488 0 17.188 0 16.354 0 15.494 0 14.292 0 13.757 0 13.532 0 0.769 0 1.3 0 1.694 0 0.86 0 -0.167 0 1 0
1030.446 661.253 21.386 0 20.637 0 19.255 0 18.376 0 17.475 0 16.22 0 15.644 0 15.415 0 0.749 0 1.382 0 1.78 0 0.901 0 -0.24604 0 1 0
1080.673 1448.736 20.01 0 19.169 0 17.792 0 16.903 0 15.975 0 14.674 0 14.121 0 13.87 0 0.841 0 1.377 0 1.817 0 0.928 0 -0.15044 0 1 0.2
1462.932 545.261 20.316 0 19.383 0 17.893 0 16.937 0 15.945 0 14.546 0 13.938 0 13.671 0 0.933 0 1.49 0 1.948 0 0.992 0 -0.1398 0 1 0.05
968.057 144.436 23.616 0 22.11 0 19.976 0 18.66 0 17.312 0 15.372 0 14.479 0 14.116 0 1.506 0 2.134 0 2.664 0 1.348 0 -0.03048 0 1 0
282.405 996.955 15.639 0 13.954 0 12.188 0 11.196 0 10.284 0 8.924 0 8.072 0 7.864 0 1.685 0 1.766 0 1.904 0 0.912 0 0.41348 0 1 0.58333
692.099 627.318 16.489 0 16.062 0 15.181 0 14.617 0 14.05 0 13.279 0 12.912 0 12.777 0 0.427 0 0.881 0 1.131 0 0.567 0 -0.20732 0 1 0.00833
847.949 1887.964 20.647 0 19.682 0 18.135 0 17.147 0 16.124 0 14.681 0 14.048 0 13.774 0 0.965 0 1.547 0 2.011 0 1.023 0 -0.14884 0 1 0.03333
31.242 629.33 22.857 0 21.937 0 20.36 0 19.357 0 18.323 0 16.87 0 16.221 0 15.949 0 0.92 0 1.577 0 2.037 0 1.034 0 -0.21544 0 1 0.00833
1909.077 751.637 22.632 0 20.753 0 18.437 0 17.054 0 15.677 0 13.651 0 12.65 0 12.285 0 1.879 0 2.316 0 2.76 0 1.377 0 0.21148 0 1 0
290.509 56.862 23.54 0 22.39 0 20.656 0 19.533 0 18.346 0 16.663 0 15.982 0 15.646 0 1.15 0 1.734 0 2.31 0 1.187 0 -0.09848 0 1 0.05833
1180.98 580.885 23.575 0 22.339 0 20.681 0 19.67 0 18.712 0 17.325 0 16.559 0 16.331 0 1.236 0 1.658 0 1.969 0 0.958 0 0.04224 0 1 0.00833
813.895 650.103 18.433 0 17.952 0 16.888 0 16.24 0 15.614 0 14.759 0 14.29 0 14.156 0 0.481 0 1.064 0 1.274 0 0.626 0 -0.28508 0 1 0.075
69.347 339.761 20.64 0 19.905 0 18.596 0 17.802 0 17.032 0 15.953 0 15.379 0 15.202 0 0.735 0 1.309 0 1.564 0 0.77 0 -0.20748 0 1 0.00833
1400.352 923.855 20.905 0 20.165 0 18.826 0 17.974 0 17.103 0 15.89 0 15.341 0 15.118 0 0.74 0 1.339 0 1.723 0 0.871 0 -0.22408 0 1 0.03333
306.952 78.862 21.252 0 20.279 0 18.757 0 17.777 0 16.754 0 15.313 0 14.706 0 14.425 0 0.973 0 1.522 0 2.003 0 1.023 0 -0.12284 0 1 0
1576.83 892.607 21.58 0 20.315 0 18.832 0 17.762 0 16.604 0 15.362 0 14.696 0 14.478 0 1.265 0 1.483 0 2.228 0 1.158 0 0.19724 0 1 0.00833
1971.107 1371.619 21.423 0 20.468 0 19.052 0 18.203 0 17.405 0 16.265 0 15.619 0 15.44 0 0.955 0 1.416 0 1.647 0 0.798 0 -0.06452 0 1 0.00833
2023.987 1727.416 20.876 0 20.089 0 18.736 0 17.869 0 16.975 0 15.727 0 15.182 0 14.947 0 0.787 0 1.353 0 1.761 0 0.894 0 -0.18716 0 1 0.05
990.036 1081.361 22.122 0 20.773 0 19.232 0 18.196 0 17.208 0 15.946 0 15.161 0 14.964 0 1.349 0 1.541 0 2.024 0 0.988 0 0.23948 0 1 0.01667
1490.739 1181.222 23.74 0 22.264 0 20.512 0 19.407 0 18.393 0 16.924 0 16.061 0 15.824 0 1.476 0 1.752 0 2.119 0 1.014 0 0.21456 0 1 0.04167
568.287 1520.202 23.976 0 22.473 0 20.69 0 19.567 0 18.534 0 17.034 0 16.161 0 15.917 0 1.503 0 1.783 0 2.156 0 1.033 0 0.21924 0 1 0.2
1002.483 1498.886 22.907 0 21.951 0 20.361 0 19.374 0 18.38 0 16.978 0 16.315 0 16.062 0 0.956 0 1.59 0 1.981 0 0.994 0 -0.1888 0 1 0
1837.296 4.635 23.999 0 22.586 0 20.949 0 19.827 0 18.722 0 17.346 0 16.523 0 16.305 0 1.413 0 1.637 0 2.227 0 1.105 0 0.23436 0 1 0.00833
1737.68 215.659 22.692 0 21.316 0 19.752 0 18.749 0 17.86 0 16.604 0 15.787 0 15.601 0 1.376 0 1.564 0 1.892 0 0.889 0 0.24992 0 1 0.025
19.88 39.479 18.833 0 18.169 0 17.003 0 16.257 0 15.497 0 14.443 0 13.974 0 13.778 0 0.664 0 1.166 0 1.506 0 0.76 0 -0.17552 0 1 0.05
1259.884 275.015 22.932 0 21.669 0 19.789 0 18.593 0 17.347 0 15.575 0 14.826 0 14.48 0 1.263 0 1.88 0 2.442 0 1.246 0 -0.0906 0 1 0.01667
915.06 1924.603 25.074 0 22.799 0 20.109 0 18.492 0 16.87 0 14.48 0 13.353 0 12.907 0 2.275 0 2.69 0 3.239 0 1.622 0 0.3382 0 1 0
904.124 298.178 18.184 0 17.689 0 16.642 0 15.991 0 15.353 0 14.486 0 14.05 0 13.904 0 0.495 0 1.047 0 1.289 0 0.638 0 -0.25884 0 1 0.00833
699.728 1922.526 20.518 0 19.659 0 18.242 0 17.341 0 16.419 0 15.128 0 14.56 0 14.316 0 0.859 0 1.417 0 1.823 0 0.922 0 -0.16124 0 1 0.075
1615.185 715.385 23.025 0 21.903 0 20.199 0 19.106 0 17.966 0 16.356 0 15.692 0 15.373 0 1.122 0 1.704 0 2.233 0 1.14 0 -0.10488 0 1 0.05
1696.652 487.238 23.611 0 21.462 0 18.952 0 17.458 0 15.978 0 13.795 0 12.744 0 12.343 0 2.149 0 2.51 0 2.974 0 1.48 0 0.3418 0 1 0.00833
1556.111 663.46 17.939 0 17.443 0 16.414 0 15.777 0 15.159 0 14.32 0 13.899 0 13.758 0 0.496 0 1.029 0 1.255 0 0.618 0 -0.24488 0 1 0
1188.013 60.46 18.783 0 17.744 0 16.456 0 15.684 0 15.026 0 14.077 0 13.446 0 13.317 0 1.039 0 1.288 0 1.43 0 0.658 0 0.11164 0 1 0.05833
723.318 1291.848 19.432 0 17.77 0 15.835 0 14.72 0 13.665 0 12.108 0 11.279 0 11.016 0 1.662 0 1.935 0 2.17 0 1.055 0 0.2688 0 1 0
483.663 1899.958 21.441 0 20.505 0 18.972 0 18.014 0 17.046 0 15.69 0 15.082 0 14.829 0 0.936 0 1.533 0 1.926 0 0.968 0 -0.16776 0 1 0
1748.641 202.311 23.493 0 22.334 0 20.552 0 19.432 0 18.291 0 16.673 0 15.958 0 15.65 0 1.159 0 1.782 0 2.261 0 1.141 0 -0.12404 0 1 0.05
269.113 728.76 21.68 0 20.617 0 19.143 0 18.266 0 17.452 0 16.289 0 15.647 0 15.461 0 1.063 0 1.474 0 1.691 0 0.814 0 0.00172 0 1 0
646.097 1236.561 23.332 0 22.264 0 20.585 0 19.541 0 18.487 0 17.002 0 16.336 0 16.059 0 1.068 0 1.679 0 2.098 0 1.054 0 -0.14088 0 1 0.00833
912.622 1889.845 23.169 0 21.702 0 20.097 0 19.046 0 18.068 0 16.761 0 15.924 0 15.732 0 1.467 0 1.605 0 2.029 0 0.978 0 0.3114 0 1 0.03333
936.973 1756.269 23.957 0 22.549 0 20.954 0 19.808 0 18.491 0 17.135 0 16.461 0 16.201 0 1.408 0 1.595 0 2.463 0 1.317 0 0.2596 0 1 0
1491.896 159.547 21.909 0 20.676 0 18.905 0 17.801 0 16.68 0 15.093 0 14.419 0 14.111 0 1.233 0 1.771 0 2.225 0 1.121 0 -0.04212 0 1 0.025
1554.443 1277.278 21.68 0 20.681 0 19.266 0 18.344 0 17.351 0 15.936 0 15.39 0 15.101 0 0.999 0 1.415 0 1.915 0 0.993 0 -0.0198 0 1 0.15833
188.492 838.096 23.1 0 22.039 0 20.462 0 19.432 0 18.327 0 16.76 0 16.142 0 15.825 0 1.061 0 1.577 0 2.135 0 1.105 0 -0.07444 0 1 0.04167
45.605 481.621 23.655 0 22.215 0 20.085 0 18.762 0 17.395 0 15.427 0 14.504 0 14.139 0 1.44 0 2.13 0 2.69 0 1.367 0 -0.0936 0 1 0
761.856 95.359 20.481 0 19.918 0 18.716 0 17.939 0 17.139 0 16.036 0 15.515 0 15.319 0 0.563 0 1.202 0 1.577 0 0.8 0 -0.30244 0 1 0.00833
1952.027 11.044 22.111 0 21.231 0 19.799 0 18.865 0 17.872 0 16.479 0 15.904 0 15.631 0 0.88 0 1.432 0 1.927 0 0.993 0 -0.15104 0 1 0.24167
695.865 457.384 23.586 0 22.251 0 20.641 0 19.57 0 18.594 0 17.31 0 16.52 0 16.303 0 1.335 0 1.61 0 2.047 0 0.976 0 0.1758 0 1 0
332.734 1470.768 21.291 0 20.448 0 19.012 0 18.136 0 17.277 0 16.059 0 15.402 0 15.199 0 0.843 0 1.436 0 1.735 0 0.859 0 -0.19092 0 1 0
1561.624 1196.15 21.651 0 20.429 0 18.969 0 18.011 0 17.174 0 16.044 0 15.278 0 15.104 0 1.222 0 1.46 0 1.795 0 0.837 0 0.1708 0 1 0.01667
1985.893 139.242 20.636 0 19.803 0 18.449 0 17.566 0 16.632 0 15.322 0 14.78 0 14.524 0 0.833 0 1.354 0 1.817 0 0.934 0 -0.14188 0 1 0
97.355 270.234 22.238 0 21.313 0 19.765 0 18.811 0 17.863 0 16.515 0 15.818 0 15.586 0 0.925 0 1.548 0 1.902 0 0.948 0 -0.18956 0 1 0.25833
1151.183 1301.496 20.05 0 19.238 0 17.944 0 17.101 0 16.213 0 14.964 0 14.444 0 14.2 0 0.812 0 1.294 0 1.731 0 0.888 0 -0.11968 0 1 0.05
1617.787 1456.2 21.678 0 20.769 0 19.357 0 18.437 0 17.46 0 16.083 0 15.526 0 15.253 0 0.909 0 1.412 0 1.897 0 0.977 0 -0.10764 0 1 0.03333
473.767 1383.177 22.641 0 21.618 0 20.074 0 19.067 0 17.994 0 16.475 0 15.869 0 15.564 0 1.023 0 1.544 0 2.08 0 1.073 0 -0.08868 0 1 0.01667
899.356 2.752 22.52 0 21.391 0 19.679 0 18.563 0 17.38 0 15.7 0 15.009 0 14.677 0 1.129 0 1.712 0 2.299 0 1.183 0 -0.10364 0 1 0.00833
796.789 1778.846 21.342 0 20.51 0 19.141 0 18.315 0 17.523 0 16.397 0 15.757 0 15.578 0 0.832 0 1.369 0 1.618 0 0.792 0 -0.15368 0 1 0.00833
193.133 1068.177 19.586 0 19.073 0 17.956 0 17.238 0 16.504 0 15.497 0 15.016 0 14.839 0 0.513 0 1.117 0 1.452 0 0.734 0 -0.29124 0 1 0
1999.152 1909.337 23.29 0 22.291 0 20.684 0 19.637 0 18.529 0 16.968 0 16.322 0 16.015 0 0.999 0 1.607 0 2.155 0 1.108 0 -0.15804 0 1 0
1575.329 231.935 20.147 0 19.465 0 18.225 0 17.479 0 16.766 0 15.763 0 15.184 0 15.029 0 0.682 0 1.24 0 1.459 0 0.713 0 -0.2108 0 1 0.01667
1023.646 997.052 20.571 0 19.901 0 18.586 0 17.748 0 16.894 0 15.701 0 15.121 0 14.909 0 0.67 0 1.315 0 1.692 0 0.854 0 -0.2768 0 1 0.00833
1330.317 866.101 23.851 0 22.461 0 20.817 0 19.727 0 18.729 0 17.399 0 16.577 0 16.359 0 1.39 0 1.644 0 2.088 0 0.998 0 0.20632 0 1 0
1292.542 558.111 21.196 0 20.261 0 18.816 0 17.875 0 16.882 0 15.479 0 14.903 0 14.627 0 0.935 0 1.445 0 1.934 0 0.993 0 -0.1054 0 1 0
901.664 1939.576 22.233 0 21.354 0 19.796 0 18.814 0 17.811 0 16.398 0 15.731 0 15.474 0 0.879 0 1.558 0 1.985 0 1.003 0 -0.24276 0 1 0.10833
1587.571 1285.226 23.703 0 22.432 0 20.561 0 19.343 0 18.049 0 16.206 0 15.461 0 15.092 0 1.271 0 1.871 0 2.512 0 1.294 0 -0.07612 0 1 0
1281.802 188.177 16.013 0 15.69 0 14.925 0 14.432 0 13.936 0 13.271 0 12.947 0 12.834 0 0.323 0 0.765 0 0.989 0 0.496 0 -0.2278 0 1 0.03333
1693.459 46.902 18.169 0 17.741 0 16.764 0 16.136 0 15.501 0 14.637 0 14.218 0 14.07 0 0.428 0 0.977 0 1.263 0 0.635 0 -0.27544 0 1 0.05
1806.56 1320.657 21.172 0 20.488 0 19.152 0 18.313 0 17.463 0 16.28 0 15.704 0 15.496 0 0.684 0 1.336 0 1.689 0 0.85 0 -0.27792 0 1 0.04167
1808.95 547.001 21.656 0 20.816 0 19.337 0 18.386 0 17.4 0 16.016 0 15.397 0 15.138 0 0.84 0 1.479 0 1.937 0 0.986 0 -0.22488 0 1 0
811.983 1270.944 16.196 0 15.865 0 15.077 0 14.571 0 14.062 0 13.379 0 13.045 0 12.929 0 0.331 0 0.788 0 1.015 0 0.509 0 -0.23636 0 1 0.025
150.637 1238.058 22.444 0 21.318 0 19.809 0 18.885 0 18.03 0 16.794 0 16.058 0 15.865 0 1.126 0 1.509 0 1.779 0 0.855 0 0.03952 0 1 0.00833
518.671 755.086 23.284 0 22.357 0 20.746 0 19.725 0 18.673 0 17.191 0 16.517 0 16.242 0 0.927 0 1.611 0 2.073 0 1.052 0 -0.23292 0 1 0.00833
1158.451 631.273 23.346 0 22.411 0 20.792 0 19.762 0 18.698 0 17.2 0 16.525 0 16.246 0 0.935 0 1.619 0 2.094 0 1.064 0 -0.23068 0 1 0
1208.463 1923.138 24.543 0 22.68 0 20.154 0 18.567 0 16.924 0 14.506 0 13.384 0 12.924 0 1.863 0 2.526 0 3.23 0 1.643 0 0.04428 0 1 0.01667
1425.604 1608.608 23.492 0 22.095 0 20.471 0 19.418 0 18.478 0 17.158 0 16.313 0 16.108 0 1.397 0 1.624 0 1.993 0 0.94 0 0.22772 0 1 0.025
599.584 1446.678 20.467 0 19.102 0 17.149 0 15.943 0 14.727 0 12.94 0 12.036 0 11.716 0 1.365 0 1.953 0 2.422 0 1.216 0 -0.04116 0 1 0.20833
521.106 740.582 22.205 0 20.91 0 19.404 0 18.438 0 17.596 0 16.396 0 15.595 0 15.419 0 1.295 0 1.506 0 1.808 0 0.842 0 0.21068 0 1 0.025
1902.957 239.209 21.42 0 20.524 0 19.125 0 18.285 0 17.485 0 16.344 0 15.702 0 15.521 0 0.896 0 1.399 0 1.64 0 0.8 0 -0.11128 0 1 0.00833
1702.499 510.642 22.328 0 21.354 0 19.852 0 18.945 0 18.067 0 16.813 0 16.136 0 15.929 0 0.974 0 1.502 0 1.785 0 0.878 0 -0.10744 0 1 0.01667
121.331 2009.299 22.562 0 21.369 0 19.767 0 18.777 0 17.85 0 16.505 0 15.725 0 15.508 0 1.193 0 1.602 0 1.917 0 0.927 0 0.03956 0 1 0
496.944 1987.537 22.938 0 21.927 0 20.31 0 19.264 0 18.166 0 16.618 0 15.971 0 15.669 0 1.011 0 1.617 0 2.144 0 1.098 0 -0.15324 0 1 0.04167
1483.123 102.1 23.786 0 22.614 0 20.846 0 19.701 0 18.488 0 16.769 0 16.072 0 15.729 0 1.172 0 1.768 0 2.358 0 1.213 0 -0.10096 0 1 0.06667
581.364 217.421 23.044 0 22.043 0 20.452 0 19.478 0 18.515 0 17.146 0 16.455 0 16.217 0 1.001 0 1.591 0 1.937 0 0.963 0 -0.14452 0 1 0
1921.92 1674.202 23.741 0 22.639 0 20.879 0 19.778 0 18.661 0 17.067 0 16.308 0 16.017 0 1.102 0 1.76 0 2.218 0 1.117 0 -0.1652 0 1 0
743.155 1031.249 21.686 0 20.88 0 19.452 0 18.57 0 17.688 0 16.453 0 15.847 0 15.631 0 0.806 0 1.428 0 1.764 0 0.882 0 -0.22216 0 1 0
1874.491 815.173 23.369 0 22.281 0 20.539 0 19.454 0 18.352 0 16.789 0 16.063 0 15.776 0 1.088 0 1.742 0 2.187 0 1.102 0 -0.16624 0 1 0
1659.132 370.319 23.059 0 22.027 0 20.383 0 19.325 0 18.22 0 16.661 0 16.006 0 15.702 0 1.032 0 1.644 0 2.163 0 1.105 0 -0.15168 0 1 0.01667
640.195 297.837 21.919 0 20.82 0 19.144 0 18.062 0 16.926 0 15.318 0 14.655 0 14.338 0 1.099 0 1.676 0 2.218 0 1.136 0 -0.10772 0 1 0.08333
394.43 566.782 23.131 0 21.973 0 20.199 0 19.055 0 17.851 0 16.145 0 15.445 0 15.107 0 1.158 0 1.774 0 2.348 0 1.204 0 -0.11928 0 1 0.01667
779.126 1727.747 18.795 0 18.159 0 17.016 0 16.284 0 15.536 0 14.501 0 14.038 0 13.846 0 0.636 0 1.143 0 1.48 0 0.748 0 -0.18696 0 1 0.05
1126.378 1996.972 20.681 0 19.897 0 18.492 0 17.604 0 16.699 0 15.438 0 14.859 0 14.628 0 0.784 0 1.405 0 1.793 0 0.905 0 -0.2276 0 1 0.04167
1607.241 261.922 23.823 0 22.729 0 20.99 0 19.876 0 18.714 0 17.072 0 16.378 0 16.059 0 1.094 0 1.739 0 2.276 0 1.162 0 -0.15808 0 1 0.00833
1125.018 1659.48 19.811 0 18.631 0 17.272 0 16.344 0 15.478 0 14.414 0 13.687 0 13.538 0 1.18 0 1.359 0 1.794 0 0.866 0 0.20152 0 1 0
1653.61 1713.977 23.05 0 21.679 0 20.108 0 19.052 0 18.058 0 16.775 0 15.963 0 15.767 0 1.371 0 1.571 0 2.05 0 0.994 0 0.23988 0 1 0.01667
443.406 813.326 18.955 0 18.299 0 17.133 0 16.386 0 15.624 0 14.568 0 14.096 0 13.901 0 0.656 0 1.166 0 1.509 0 0.762 0 -0.18352 0 1 0.05
1314.874 1300.33 19.977 0 19.266 0 17.959 0 17.137 0 16.308 0 15.155 0 14.607 0 14.401 0 0.711 0 1.307 0 1.651 0 0.829 0 -0.23004 0 1 0.06667
442.718 1526.898 24.022 0 22.808 0 20.999 0 19.879 0 18.765 0 17.164 0 16.377 0 16.09 0 1.214 0 1.809 0 2.234 0 1.114 0 -0.08848 0 1 0.06667
318.165 198.8 22.524 0 21.431 0 19.884 0 18.951 0 18.066 0 16.796 0 16.101 0 15.894 0 1.093 0 1.547 0 1.818 0 0.885 0 -0.02084 0 1 0.025
635.722 864.937 21.763 0 20.933 0 19.481 0 18.571 0 17.651 0 16.365 0 15.767 0 15.533 0 0.83 0 1.452 0 1.83 0 0.92 0 -0.21544 0 1 0.00833
137.868 1564.584 24.056 0 22.558 0 20.868 0 19.765 0 18.753 0 17.361 0 16.49 0 16.274 0 1.498 0 1.69 0 2.115 0 1.012 0 0.2812 0 1 0.1
1826.079 1848.439 18.999 0 18.443 0 17.314 0 16.616 0 15.932 0 14.993 0 14.516 0 14.358 0 0.556 0 1.129 0 1.382 0 0.684 0 -0.25688 0 1 0
1096.76 1627.874 22.162 0 20.803 0 19.256 0 18.158 0 16.915 0 15.646 0 15.008 0 14.76 0 1.359 0 1.547 0 2.341 0 1.243 0 0.24516 0 1 0.09167
900.946 104.704 18.996 0 18.205 0 17.006 0 16.303 0 15.674 0 14.782 0 14.223 0 14.098 0 0.791 0 1.199 0 1.332 0 0.629 0 -0.07228 0 1 0.19167
1130.899 195.484 21.651 0 20.553 0 19.091 0 18.213 0 17.411 0 16.254 0 15.576 0 15.397 0 1.098 0 1.462 0 1.68 0 0.802 0 0.04536 0 1 0.00833
1673.319 1358.299 18.837 0 18.276 0 17.157 0 16.458 0 15.766 0 14.819 0 14.357 0 14.193 0 0.561 0 1.119 0 1.391 0 0.692 0 -0.24468 0 1 0
353.462 1856.276 22.799 0 21.51 0 19.859 0 18.842 0 17.896 0 16.525 0 15.738 0 15.515 0 1.289 0 1.651 0 1.963 0 0.946 0 0.10028 0 1 0.00833
1648.237 1489.872 20.042 0 19.158 0 17.723 0 16.817 0 15.895 0 14.603 0 14.028 0 13.785 0 0.884 0 1.435 0 1.828 0 0.922 0 -0.1492 0 1 0.18333
1876.124 1641.479 21.404 0 20.577 0 19.154 0 18.267 0 17.378 0 16.137 0 15.559 0 15.334 0 0.827 0 1.423 0 1.776 0 0.889 0 -0.19756 0 1 0
1610.09 1058.723 22.738 0 21.487 0 19.903 0 18.941 0 18.06 0 16.784 0 16.055 0 15.852 0 1.251 0 1.584 0 1.843 0 0.881 0 0.11052 0 1 0.025
1835.04 983.432 18.96 0 18.127 0 16.771 0 15.929 0 15.088 0 13.914 0 13.372 0 13.157 0 0.833 0 1.356 0 1.683 0 0.841 0 -0.14332 0 1 0.03333
631.906 170.881 23.551 0 22.408 0 20.715 0 19.682 0 18.669 0 17.228 0 16.528 0 16.272 0 1.143 0 1.693 0 2.046 0 1.013 0 -0.07596 0 1 0.025
